endTime,artistName,trackName,msPlayed
2019-06-07 07:57,Eyedea & Abilities,Smile,2688
2019-06-07 07:57,Deep Cotton,We're Far Enough from Heaven Now We Can Freak out (Dirty Virgin),10090
2019-06-07 07:57,The Avalanches,Electricity,3903
2019-06-07 07:57,Professor Murder,Free Stress Test,7488
2019-06-07 07:57,Kanye West,School Spirit,896
2019-06-07 07:57,Terraplane Sun,Get Me Golden,6357
2019-06-07 07:57,Vacationer,Good As New,14848
2019-06-07 07:57,Generationals,Put a Light On,3648
2019-06-07 07:58,Busdriver,The Troglodyte Wins,3242
2019-06-07 07:58,Late of the Pier,Random Firl,2154
2019-06-07 07:58,ZOX,Little More Time,3114
2019-06-07 07:58,My Morning Jacket,Wordless Chorus,6954
2019-06-07 07:58,P.O.S,Purexed,8106
2019-06-07 07:58,Ugly Casanova,Things I Don't Remember,6976
2019-06-07 08:01,Busdriver,The Troglodyte Wins,148544
2019-06-07 08:01,Dune Rats,Red Light Green Light - Bonus Track,5674
2019-06-07 08:03,The Octopus Project,Music Is Happiness,91894
2019-06-07 08:03,Northeast Party House,Youth Allowance,3264
2019-06-07 08:03,The Go! Team,Apollo Throwdown (Star Slinger Remix),3754
2019-06-07 08:03,Aer,Feel I Bring,1877
2019-06-08 17:54,Ripe,Goon Squad,152966
2019-06-08 17:54,Mike WiLL Made-It,Drinks On Us,3308
2019-06-08 17:54,YG,Go Loko,25867
2019-06-08 18:01,Kendrick Lamar,Money Trees,386906
2019-06-08 18:04,Vince Staples,Made,185506
2019-06-08 18:17,Dizzy Wright,Floyd Money Mayweather,45439
2019-06-08 18:17,ScHoolboy Q,Studio,3111
2019-06-08 18:17,Kid Cudi,Make Her Say,1416
2019-06-08 19:11,Jay Rock,ES Tales,21461
2019-06-08 19:15,Nas,Represent,252600
2019-06-08 19:20,Mustard,Pure Water (with Migos),194519
2019-06-08 19:23,Young Money,Trophies,4928
2019-06-08 19:23,Ty Dolla $ign,Droptop in the Rain (feat. Tory Lanez),180866
2019-06-08 19:26,Pusha T,Trouble On My Mind,212506
2019-06-08 19:30,Freddie Gibbs,Stay Down,245610
2019-06-08 19:34,Wiz Khalifa,Boarding Pass,109153
2019-06-09 16:35,Wiz Khalifa,Boarding Pass,2321
2019-06-09 16:35,Ace Hood,We Outchea,17612
2019-06-09 16:37,Busdriver,The Troglodyte Wins,95387
2019-06-09 16:41,MGMT,Electric Feel,229640
2019-06-09 16:44,Empire of the Sun,Walking On A Dream,198440
2019-06-09 16:47,Kanye West,School Spirit,182386
2019-06-09 17:01,Tuka,Die A Happy Man (Feat. Jane Tyrrell),296800
2019-06-09 17:40,alt-J,Breezeblocks,9171
2019-06-09 17:40,Yeasayer,Ambling Alp,46648
2019-06-09 17:41,A$AP Ferg,Fergivicious,743
2019-06-09 17:41,Belly,Immigration To The Trap,1300
2019-06-09 17:41,2 Chainz,I'm Different,557
2019-06-09 17:41,Ace Hood,We Outchea,1509
2019-06-09 17:41,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,1811
2019-06-09 17:42,K CAMP,Good Problem,102028
2019-06-09 17:43,Mike WiLL Made-It,Don't Trust,49458
2019-06-11 12:54,Brad Sucks,Making Me Nervous,159240
2019-06-11 12:58,Joywave,Tongues,234773
2019-06-11 13:21,Friendly Fires,Skeleton Boy,213640
2019-06-11 13:23,FIDLAR,No Waves,134026
2019-06-11 13:28,YACHT,Psychic City - Classixx Remix,251380
2019-06-11 13:35,Pretty Lights,Hot Like Sauce,421331
2019-06-11 14:01,Bass Drum of Death,Crawling After You,229959
2019-06-11 14:06,Passion Pit,The Reeling,287906
2019-06-11 14:10,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-11 14:14,The Knocks,Dancing With The DJ,235170
2019-06-11 14:18,Moving Units,Between Us & Them,186533
2019-06-11 14:22,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-11 14:26,Manchester Orchestra,Make It to Me,233373
2019-06-11 14:29,Louis XIV,Guilt by Association,165827
2019-06-11 15:37,Louis XIV,Guilt by Association,5333
2019-06-11 15:42,Animal Collective,Summertime Clothes,274213
2019-06-11 15:47,Big Gigantic,Sky High,283624
2019-06-11 17:05,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-11 17:11,Miami Horror,Colours in the Sky,250947
2019-06-11 17:15,What So Not,High You Are,213340
2019-06-11 17:20,Lotus ,Sodium Vapor,323185
2019-06-11 17:26,Daft Punk,Doin' it Right,251293
2019-06-11 17:29,Funeral Party,Giant,200200
2019-06-11 17:33,WHY?,Fatalist Palmistry,233421
2019-06-11 17:36,Fleece,Wake and Bake,190094
2019-06-11 17:42,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-11 17:46,Cake,Nugget,238266
2019-06-11 17:50,Young the Giant,My Body,244400
2019-06-11 18:32,White Arrows,Coming Or Going,181440
2019-06-11 18:33,The White Stripes,Fell In Love With A Girl,110093
2019-06-11 18:38,Rx Bandits,…And The Battle Begun,296866
2019-06-11 18:41,Brad Sucks,Making Me Nervous,159240
2019-06-11 18:45,Joywave,Tongues,234773
2019-06-11 18:50,Friendly Fires,Skeleton Boy,213640
2019-06-11 18:52,FIDLAR,No Waves,134026
2019-06-11 18:56,YACHT,Psychic City - Classixx Remix,251380
2019-06-11 19:03,Pretty Lights,Hot Like Sauce,421331
2019-06-11 19:08,Bass Drum of Death,Crawling After You,229959
2019-06-11 19:13,Passion Pit,The Reeling,287906
2019-06-11 19:17,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-11 19:21,The Knocks,Dancing With The DJ,235170
2019-06-11 19:25,Moving Units,Between Us & Them,186533
2019-06-11 19:28,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-11 19:32,Manchester Orchestra,Make It to Me,233373
2019-06-11 19:35,Louis XIV,Guilt by Association,170906
2019-06-11 19:41,Animal Collective,Summertime Clothes,274213
2019-06-11 19:45,Big Gigantic,Sky High,283624
2019-06-11 19:51,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-11 19:56,Miami Horror,Colours in the Sky,250947
2019-06-11 19:59,What So Not,High You Are,213340
2019-06-11 20:08,Lotus ,Sodium Vapor,323185
2019-06-11 20:14,Daft Punk,Doin' it Right,251293
2019-06-11 20:17,Funeral Party,Giant,200200
2019-06-11 20:21,WHY?,Fatalist Palmistry,233421
2019-06-11 20:24,Fleece,Wake and Bake,190094
2019-06-11 20:30,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-12 11:22,The Go! Team,Apollo Throwdown (Star Slinger Remix),251573
2019-06-12 11:24,WHY?,Fatalist Palmistry,22785
2019-06-12 11:25,Cake,Nugget,238266
2019-06-12 11:29,Young the Giant,My Body,244400
2019-06-12 11:33,White Arrows,Coming Or Going,181440
2019-06-12 11:35,The White Stripes,Fell In Love With A Girl,110093
2019-06-12 11:40,Brad Sucks,Making Me Nervous,10550
2019-06-12 11:40,Rx Bandits,…And The Battle Begun,296866
2019-06-12 11:43,Brad Sucks,Making Me Nervous,148730
2019-06-12 11:47,Joywave,Tongues,234773
2019-06-12 11:52,Friendly Fires,Skeleton Boy,213640
2019-06-12 11:54,FIDLAR,No Waves,134026
2019-06-12 11:58,YACHT,Psychic City - Classixx Remix,251380
2019-06-12 12:05,Pretty Lights,Hot Like Sauce,421331
2019-06-12 12:10,Bass Drum of Death,Crawling After You,229959
2019-06-12 12:15,Passion Pit,The Reeling,287906
2019-06-12 12:19,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-12 12:23,The Knocks,Dancing With The DJ,235170
2019-06-12 12:28,Moving Units,Between Us & Them,186533
2019-06-12 12:31,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-12 12:35,Manchester Orchestra,Make It to Me,233373
2019-06-12 12:38,Louis XIV,Guilt by Association,170906
2019-06-12 12:44,Animal Collective,Summertime Clothes,274213
2019-06-12 12:49,Big Gigantic,Sky High,283624
2019-06-12 12:54,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-12 13:00,Miami Horror,Colours in the Sky,250947
2019-06-12 13:04,What So Not,High You Are,213340
2019-06-12 13:09,Lotus ,Sodium Vapor,323185
2019-06-12 13:15,Daft Punk,Doin' it Right,251293
2019-06-12 13:18,Funeral Party,Giant,200200
2019-06-12 13:22,WHY?,Fatalist Palmistry,233421
2019-06-12 13:25,Fleece,Wake and Bake,190094
2019-06-12 13:32,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-12 13:36,Cake,Nugget,238266
2019-06-12 13:40,Young the Giant,My Body,244400
2019-06-12 13:44,White Arrows,Coming Or Going,181440
2019-06-12 13:46,The White Stripes,Fell In Love With A Girl,110093
2019-06-12 13:51,Rx Bandits,…And The Battle Begun,296866
2019-06-12 13:54,Brad Sucks,Making Me Nervous,159240
2019-06-12 13:58,Joywave,Tongues,234773
2019-06-12 14:03,Friendly Fires,Skeleton Boy,213640
2019-06-12 14:05,FIDLAR,No Waves,134026
2019-06-12 14:09,YACHT,Psychic City - Classixx Remix,251380
2019-06-12 14:18,Pretty Lights,Hot Like Sauce,421331
2019-06-12 14:23,Bass Drum of Death,Crawling After You,229959
2019-06-12 14:28,Passion Pit,The Reeling,287906
2019-06-12 14:31,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-12 14:35,The Knocks,Dancing With The DJ,235170
2019-06-12 14:39,Moving Units,Between Us & Them,186533
2019-06-12 14:43,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-12 14:47,Manchester Orchestra,Make It to Me,233373
2019-06-12 14:50,Louis XIV,Guilt by Association,170906
2019-06-12 14:56,Animal Collective,Summertime Clothes,274213
2019-06-12 15:01,Big Gigantic,Sky High,283624
2019-06-12 15:06,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-12 15:12,Miami Horror,Colours in the Sky,250947
2019-06-12 15:16,What So Not,High You Are,213340
2019-06-12 15:21,Lotus ,Sodium Vapor,323185
2019-06-12 15:26,Daft Punk,Doin' it Right,251293
2019-06-12 15:30,Funeral Party,Giant,200200
2019-06-12 15:34,WHY?,Fatalist Palmistry,233421
2019-06-12 15:37,Fleece,Wake and Bake,190094
2019-06-12 15:43,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-12 15:47,Cake,Nugget,238266
2019-06-12 15:51,Young the Giant,My Body,244400
2019-06-12 15:56,White Arrows,Coming Or Going,181440
2019-06-12 15:57,The White Stripes,Fell In Love With A Girl,110093
2019-06-12 16:02,Rx Bandits,…And The Battle Begun,296866
2019-06-12 16:06,Brad Sucks,Making Me Nervous,159240
2019-06-12 16:08,Joywave,Tongues,95760
2019-06-12 17:23,Joywave,Tongues,139047
2019-06-12 18:08,Friendly Fires,Skeleton Boy,213640
2019-06-12 18:10,FIDLAR,No Waves,134026
2019-06-12 18:14,YACHT,Psychic City - Classixx Remix,251380
2019-06-12 18:21,Pretty Lights,Hot Like Sauce,421331
2019-06-12 18:26,Bass Drum of Death,Crawling After You,229959
2019-06-12 18:31,Passion Pit,The Reeling,287906
2019-06-12 18:35,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-12 18:39,The Knocks,Dancing With The DJ,235170
2019-06-12 18:43,Moving Units,Between Us & Them,186533
2019-06-12 18:47,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-12 18:50,Manchester Orchestra,Make It to Me,233373
2019-06-12 18:54,Louis XIV,Guilt by Association,170906
2019-06-12 19:02,Animal Collective,Summertime Clothes,268873
2019-06-12 19:59,Animal Collective,Summertime Clothes,5584
2019-06-12 20:04,Big Gigantic,Sky High,283624
2019-06-12 20:09,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-12 20:15,Miami Horror,Colours in the Sky,250947
2019-06-12 20:18,What So Not,High You Are,213340
2019-06-12 20:24,Lotus ,Sodium Vapor,323185
2019-06-12 20:29,Daft Punk,Doin' it Right,251293
2019-06-12 21:58,Animal Collective,Summertime Clothes,5584
2019-06-12 22:03,Passion Pit,The Reeling,287906
2019-06-12 22:07,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-12 22:10,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,83468
2019-06-13 11:20,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,125763
2019-06-13 11:23,Funeral Party,Giant,119518
2019-06-13 11:23,Funeral Party,Giant,200200
2019-06-13 11:27,WHY?,Fatalist Palmistry,233421
2019-06-13 11:30,Fleece,Wake and Bake,190094
2019-06-13 11:37,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-13 11:41,Cake,Nugget,238266
2019-06-13 12:42,Young the Giant,My Body,244400
2019-06-13 12:47,White Arrows,Coming Or Going,181440
2019-06-13 12:48,The White Stripes,Fell In Love With A Girl,110093
2019-06-13 12:58,Rx Bandits,…And The Battle Begun,296866
2019-06-13 13:03,Brad Sucks,Making Me Nervous,159240
2019-06-13 13:07,Joywave,Tongues,234773
2019-06-13 13:12,Friendly Fires,Skeleton Boy,213640
2019-06-13 13:14,FIDLAR,No Waves,134026
2019-06-13 13:18,YACHT,Psychic City - Classixx Remix,251380
2019-06-13 13:25,Pretty Lights,Hot Like Sauce,421331
2019-06-13 13:31,Bass Drum of Death,Crawling After You,229959
2019-06-13 13:36,Passion Pit,The Reeling,287906
2019-06-13 13:39,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-13 13:43,The Knocks,Dancing With The DJ,235170
2019-06-13 16:06,Moving Units,Between Us & Them,186533
2019-06-13 16:09,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-13 16:13,Manchester Orchestra,Make It to Me,233373
2019-06-13 16:16,Louis XIV,Guilt by Association,170906
2019-06-13 16:22,Animal Collective,Summertime Clothes,274213
2019-06-13 16:27,Big Gigantic,Sky High,283624
2019-06-13 16:32,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-13 16:38,Miami Horror,Colours in the Sky,250947
2019-06-13 16:41,What So Not,High You Are,213340
2019-06-13 16:47,Lotus ,Sodium Vapor,323185
2019-06-13 16:52,Daft Punk,Doin' it Right,251293
2019-06-13 16:58,Funeral Party,Giant,200200
2019-06-13 17:02,WHY?,Fatalist Palmistry,233421
2019-06-13 17:05,Fleece,Wake and Bake,190094
2019-06-13 17:11,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-13 17:15,Cake,Nugget,238266
2019-06-13 17:19,Young the Giant,My Body,244400
2019-06-13 17:24,White Arrows,Coming Or Going,181440
2019-06-13 17:25,The White Stripes,Fell In Love With A Girl,110093
2019-06-13 17:54,Rx Bandits,…And The Battle Begun,296866
2019-06-13 17:57,Brad Sucks,Making Me Nervous,159240
2019-06-13 18:01,Joywave,Tongues,234773
2019-06-13 18:05,Friendly Fires,Skeleton Boy,213640
2019-06-13 18:07,FIDLAR,No Waves,134026
2019-06-13 18:12,YACHT,Psychic City - Classixx Remix,251380
2019-06-13 18:19,Pretty Lights,Hot Like Sauce,421331
2019-06-13 18:29,Bass Drum of Death,Crawling After You,229959
2019-06-13 18:34,Passion Pit,The Reeling,287906
2019-06-13 18:37,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-13 18:41,The Knocks,Dancing With The DJ,235170
2019-06-13 18:46,Moving Units,Between Us & Them,186533
2019-06-13 18:49,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-13 18:53,Manchester Orchestra,Make It to Me,233373
2019-06-13 18:56,Louis XIV,Guilt by Association,170906
2019-06-13 19:02,Animal Collective,Summertime Clothes,274213
2019-06-13 19:14,Big Gigantic,Sky High,283624
2019-06-13 19:20,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-13 19:25,Miami Horror,Colours in the Sky,250947
2019-06-13 19:28,What So Not,High You Are,213340
2019-06-13 19:34,Lotus ,Sodium Vapor,323185
2019-06-13 19:39,Daft Punk,Doin' it Right,251293
2019-06-13 19:42,Funeral Party,Giant,200200
2019-06-13 19:46,WHY?,Fatalist Palmistry,233421
2019-06-13 19:49,Fleece,Wake and Bake,190094
2019-06-13 19:56,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-13 20:00,Cake,Nugget,238266
2019-06-13 20:04,Young the Giant,My Body,244400
2019-06-13 20:08,White Arrows,Coming Or Going,181440
2019-06-13 20:10,The White Stripes,Fell In Love With A Girl,110093
2019-06-13 20:15,Rx Bandits,…And The Battle Begun,296866
2019-06-14 00:39,Portugal. The Man,All Your Light (Times Like These),266093
2019-06-14 00:42,Cage The Elephant,Ain't No Rest for the Wicked,175493
2019-06-14 00:45,Fitz and The Tantrums,Out Of My League - Josh One Remix,225716
2019-06-14 00:49,Vampire Weekend,A-Punk,137760
2019-06-14 00:53,Grizzly Bear,Two Weeks,243160
2019-06-14 00:56,Vacationer,Good As New,204031
2019-06-14 01:01,Local Natives,Wide Eyes,266053
2019-06-14 01:06,Broken Social Scene,KC Accidental,230773
2019-06-14 01:09,Modest Mouse,Float On,208466
2019-06-14 01:12,The Wombats,Let's Dance to Joy Division,191293
2019-06-14 01:17,MGMT,Kids,302840
2019-06-14 01:22,Two Door Cinema Club,What You Know,191706
2019-06-14 01:26,Magic City Hippies,Fanfare,264000
2019-06-14 01:30,Atlas Genius,Can't Be Alone Tonight,237026
2019-06-14 01:34,Yeah Yeah Yeahs,Heads Will Roll,221000
2019-06-14 01:39,Cold War Kids,Hang Me Up To Dry,218786
2019-06-14 01:42,JR JR,Friends in Low Places,227500
2019-06-14 01:46,The Naked And Famous,Punching In A Dream,238133
2019-06-14 01:51,Passion Pit,Take a Walk,264493
2019-06-14 01:55,Coast Modern,Animals,214266
2019-06-14 01:59,Max Frost,Adderall,218025
2019-06-14 02:03,Cut Copy,Saturdays,217906
2019-06-14 02:05,DREAMERS,Painkiller,148472
2019-06-14 10:43,Wolf Parade,Cloud Shadow on the Mountain,261573
2019-06-14 10:55,TV On The Radio,Staring at the Sun,241213
2019-06-14 10:58,Grouplove,Raspberry,196026
2019-06-14 11:04,of Montreal,Soft Music/Juno Portraits Of The Jovian Sky,335893
2019-06-14 11:08,Smallpools,Million Bucks,238398
2019-06-14 11:23,Brad Sucks,Making Me Nervous,159240
2019-06-14 11:27,Joywave,Tongues,234773
2019-06-14 11:32,Friendly Fires,Skeleton Boy,213640
2019-06-14 11:35,FIDLAR,No Waves,134026
2019-06-14 11:39,YACHT,Psychic City - Classixx Remix,251380
2019-06-14 11:46,Pretty Lights,Hot Like Sauce,421331
2019-06-14 11:51,Bass Drum of Death,Crawling After You,229959
2019-06-14 11:56,Passion Pit,The Reeling,287906
2019-06-14 12:00,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-14 12:01,The Knocks,Dancing With The DJ,108291
2019-06-14 13:15,The Knocks,Dancing With The DJ,126905
2019-06-14 13:20,Moving Units,Between Us & Them,186533
2019-06-14 13:23,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-14 13:27,Manchester Orchestra,Make It to Me,233373
2019-06-14 13:30,Louis XIV,Guilt by Association,170906
2019-06-14 13:36,Animal Collective,Summertime Clothes,274213
2019-06-14 13:41,Big Gigantic,Sky High,283624
2019-06-14 13:46,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-14 13:52,Miami Horror,Colours in the Sky,250947
2019-06-14 13:55,What So Not,High You Are,213340
2019-06-14 14:01,Lotus ,Sodium Vapor,323185
2019-06-14 14:30,Daft Punk,Doin' it Right,251293
2019-06-14 14:33,Funeral Party,Giant,200200
2019-06-14 14:37,WHY?,Fatalist Palmistry,233421
2019-06-14 15:36,Manchester Orchestra,Make It to Me,233373
2019-06-14 15:39,We Were Promised Jetpacks,Circles and Squares,156615
2019-06-15 15:48,We Were Promised Jetpacks,Circles and Squares,10389
2019-06-15 15:52,The Knocks,Dancing With The DJ,235170
2019-06-15 15:54,Big Gigantic,Sky High,137726
2019-06-15 15:57,Rx Bandits,…And The Battle Begun,163178
2019-06-15 16:00,Brad Sucks,Making Me Nervous,159240
2019-06-15 16:01,Friendly Fires,Skeleton Boy,91694
2019-06-15 17:06,Friendly Fires,Skeleton Boy,121887
2019-06-15 17:12,FIDLAR,No Waves,134026
2019-06-15 17:17,Animal Collective,Summertime Clothes,274213
2019-06-15 17:21,Cake,Nugget,238266
2019-06-15 17:32,Lotus ,Sodium Vapor,323185
2019-06-15 17:36,Miami Horror,Colours in the Sky,250947
2019-06-15 17:41,Fleece,Wake and Bake,190094
2019-06-15 17:43,What So Not,High You Are,76785
2019-06-15 21:25,DREAMERS,Painkiller,54165
2019-06-15 21:29,Brad Sucks,Making Me Nervous,159240
2019-06-15 21:34,Joywave,Tongues,234773
2019-06-15 21:38,Friendly Fires,Skeleton Boy,213640
2019-06-15 21:40,FIDLAR,No Waves,134026
2019-06-15 21:44,YACHT,Psychic City - Classixx Remix,251380
2019-06-15 21:53,Pretty Lights,Hot Like Sauce,421331
2019-06-15 21:56,Bass Drum of Death,Crawling After You,229959
2019-06-15 22:01,Passion Pit,The Reeling,287906
2019-06-15 22:06,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-15 22:10,The Knocks,Dancing With The DJ,235170
2019-06-15 22:13,Moving Units,Between Us & Them,186533
2019-06-15 22:17,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-15 22:22,Manchester Orchestra,Make It to Me,233373
2019-06-15 22:24,Louis XIV,Guilt by Association,170906
2019-06-15 22:29,Animal Collective,Summertime Clothes,274213
2019-06-15 22:34,Big Gigantic,Sky High,283624
2019-06-15 22:40,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-15 22:44,Miami Horror,Colours in the Sky,250947
2019-06-15 22:48,What So Not,High You Are,213340
2019-06-15 22:54,Lotus ,Sodium Vapor,323185
2019-06-15 22:59,Daft Punk,Doin' it Right,251293
2019-06-15 23:02,Funeral Party,Giant,200200
2019-06-15 23:06,WHY?,Fatalist Palmistry,233421
2019-06-15 23:10,Fleece,Wake and Bake,190094
2019-06-15 23:16,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-15 23:20,Cake,Nugget,238266
2019-06-15 23:24,Young the Giant,My Body,244400
2019-06-15 23:28,White Arrows,Coming Or Going,181440
2019-06-15 23:30,The White Stripes,Fell In Love With A Girl,110093
2019-06-15 23:35,Rx Bandits,…And The Battle Begun,296866
2019-06-15 23:38,Brad Sucks,Making Me Nervous,159240
2019-06-15 23:42,Joywave,Tongues,234773
2019-06-15 23:46,Friendly Fires,Skeleton Boy,213640
2019-06-15 23:48,FIDLAR,No Waves,134026
2019-06-15 23:53,YACHT,Psychic City - Classixx Remix,251380
2019-06-16 00:00,Pretty Lights,Hot Like Sauce,421331
2019-06-16 00:05,Bass Drum of Death,Crawling After You,229959
2019-06-16 00:10,Passion Pit,The Reeling,287906
2019-06-16 00:13,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-16 00:17,The Knocks,Dancing With The DJ,235170
2019-06-16 00:22,Moving Units,Between Us & Them,186533
2019-06-16 00:25,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-16 00:29,Manchester Orchestra,Make It to Me,233373
2019-06-16 00:32,Louis XIV,Guilt by Association,170906
2019-06-16 00:36,Animal Collective,Summertime Clothes,204553
2019-06-16 10:35,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,240
2019-06-16 10:39,YACHT,Psychic City - Classixx Remix,251380
2019-06-16 10:44,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-16 10:49,Louis XIV,Guilt by Association,170906
2019-06-16 10:52,Moving Units,Between Us & Them,186533
2019-06-16 10:56,Daft Punk,Doin' it Right,251293
2019-06-16 11:03,Pretty Lights,Hot Like Sauce,421331
2019-06-16 11:07,Bass Drum of Death,Crawling After You,84983
2019-06-16 12:33,Bass Drum of Death,Crawling After You,58026
2019-06-16 12:37,Joywave,Tongues,234773
2019-06-16 12:39,The White Stripes,Fell In Love With A Girl,110093
2019-06-16 12:40,A Great Big Pile of Leaves,Alligator Bop,48906
2019-06-16 12:43,White Arrows,Coming Or Going,181440
2019-06-16 12:47,WHY?,Fatalist Palmistry,64204
2019-06-16 13:02,Animal Collective,Summertime Clothes,134918
2019-06-16 13:07,Big Gigantic,Sky High,283624
2019-06-16 13:12,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-16 13:16,Miami Horror,Colours in the Sky,250947
2019-06-16 13:20,What So Not,High You Are,213340
2019-06-16 13:27,Lotus ,Sodium Vapor,323185
2019-06-16 13:32,Daft Punk,Doin' it Right,251293
2019-06-16 13:35,Funeral Party,Giant,200200
2019-06-16 13:39,WHY?,Fatalist Palmistry,233421
2019-06-16 13:44,Fleece,Wake and Bake,190094
2019-06-16 13:49,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-16 13:53,Cake,Nugget,238266
2019-06-16 13:57,Young the Giant,My Body,244400
2019-06-16 14:02,White Arrows,Coming Or Going,181440
2019-06-16 14:04,The White Stripes,Fell In Love With A Girl,110093
2019-06-16 14:09,Rx Bandits,…And The Battle Begun,296866
2019-06-16 14:12,Brad Sucks,Making Me Nervous,159240
2019-06-16 14:16,Joywave,Tongues,234773
2019-06-16 14:21,Friendly Fires,Skeleton Boy,213640
2019-06-16 14:23,FIDLAR,No Waves,134026
2019-06-16 14:27,YACHT,Psychic City - Classixx Remix,251380
2019-06-16 14:34,Pretty Lights,Hot Like Sauce,421331
2019-06-16 14:40,Bass Drum of Death,Crawling After You,229959
2019-06-16 14:45,Passion Pit,The Reeling,287906
2019-06-16 14:48,A Great Big Pile of Leaves,Alligator Bop,215272
2019-06-16 14:52,The Knocks,Dancing With The DJ,235170
2019-06-16 14:57,Moving Units,Between Us & Them,186533
2019-06-16 15:01,Arctic Monkeys,Temptation Greets You Like Your Naughty Friend,209240
2019-06-16 15:04,Manchester Orchestra,Make It to Me,233373
2019-06-16 15:07,Louis XIV,Guilt by Association,170906
2019-06-16 15:14,Animal Collective,Summertime Clothes,274213
2019-06-16 15:18,Big Gigantic,Sky High,283624
2019-06-16 15:24,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-16 15:30,Miami Horror,Colours in the Sky,250947
2019-06-16 15:33,What So Not,High You Are,213340
2019-06-16 15:39,Lotus ,Sodium Vapor,323185
2019-06-16 15:45,Daft Punk,Doin' it Right,251293
2019-06-16 15:48,Funeral Party,Giant,200200
2019-06-16 15:52,WHY?,Fatalist Palmistry,233421
2019-06-16 15:55,Fleece,Wake and Bake,190094
2019-06-16 15:57,We Were Promised Jetpacks,Circles and Squares,4306
2019-06-16 16:04,WHY?,Fatalist Palmistry,169416
2019-06-16 16:08,Passion Pit,The Reeling,128593
2019-06-16 16:13,Young the Giant,My Body,244400
2019-06-16 16:16,Manchester Orchestra,Make It to Me,233373
2019-06-16 16:20,Friendly Fires,Skeleton Boy,213640
2019-06-16 16:25,Funeral Party,Giant,200200
2019-06-16 16:30,We Were Promised Jetpacks,Circles and Squares,318973
2019-06-16 16:34,Big Gigantic,Sky High,19806
2019-06-16 16:34,The Knocks,Dancing With The DJ,235170
2019-06-16 16:35,FIDLAR,No Waves,6762
2019-06-16 16:42,Lotus ,Sodium Vapor,323185
2019-06-16 16:46,Miami Horror,Colours in the Sky,250947
2019-06-16 16:48,Brad Sucks,Making Me Nervous,159240
2019-06-16 16:53,Rx Bandits,…And The Battle Begun,296866
2019-06-16 16:59,Cake,Nugget,238266
2019-06-16 17:04,Animal Collective,Summertime Clothes,274213
2019-06-16 17:07,Fleece,Wake and Bake,190094
2019-06-16 17:08,What So Not,High You Are,58398
2019-06-16 17:21,YACHT,Psychic City - Classixx Remix,251380
2019-06-16 17:28,Metric,Monster Hospital (MSTRKRFT Remix),314853
2019-06-16 17:31,Louis XIV,Guilt by Association,170906
